tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime,emissions_CO2_abs,emissions_CO_abs,emissions_HC_abs,emissions_NOx_abs,emissions_PMx_abs,emissions_electricity_abs,emissions_fuel_abs
1356.00,48202925#0_0,3.31,12.05,1326.00,0.00,559910546#1_0,5.10,0.00,tripinfo_442 emissions_442 fcd_442,30.00,442,0,120.32,1.13,0.00,17.99,DEFAULT_VEHTYPE,,1,10.00,93734.881019,3249.311836,17.000425,40.891508,1.981197,0,29897.864061
1361.00,48500732_0,15.56,13.53,1227.00,0.00,48866096_0,5.10,0.00,tripinfo_409 emissions_409 fcd_409,134.00,409,0,860.95,0.98,0.00,51.70,DEFAULT_VEHTYPE,,1,33.00,382395.224918,10874.137615,58.387364,160.269818,7.221983,0,121969.075845
1370.00,42141326#12_0,102.81,5.87,981.00,0.00,49577311#1_0,5.10,0.00,tripinfo_327 emissions_327 fcd_327,389.00,327,0,1847.10,0.71,0.00,106.17,DEFAULT_VEHTYPE,,2,56.00,767785.170471,26872.528723,139.920138,320.264406,13.763501,0,244897.146809
1370.00,42201277#5_0,82.33,7.40,1347.00,0.00,42201277#4_0,5.10,0.00,tripinfo_449 emissions_449 fcd_449,23.00,449,0,166.15,1.03,0.00,3.20,DEFAULT_VEHTYPE,,0,0.00,54516.515557,1206.050122,6.725787,21.546125,0.798047,0,17388.659629
1371.00,337277984#6_0,140.87,7.74,1179.00,0.00,940158936#0_0,5.10,0.00,tripinfo_393 emissions_393 fcd_393,192.00,393,0,996.32,0.98,0.00,69.42,DEFAULT_VEHTYPE,,3,46.00,411318.619737,14591.578691,75.881783,171.934322,7.528699,0,131196.535323
1377.00,370601722#1_0,88.26,11.11,1077.00,0.00,399285450#1_0,5.10,0.00,tripinfo_359 emissions_359 fcd_359,300.00,359,0,1927.73,0.87,0.00,92.42,DEFAULT_VEHTYPE,,3,50.00,723354.332594,20156.822295,108.474274,299.823871,13.045291,0,230722.058135
1380.00,399285452#2_0,38.84,10.47,1057.00,1.00,186249134_0,5.10,0.00,tripinfo_352 emissions_352 fcd_352,323.00,352,0,1782.26,1.26,0.00,205.97,DEFAULT_VEHTYPE,,4,161.00,978443.267693,35363.832871,183.392597,419.901837,20.587440,0,312087.543901
1397.00,542435211_1,0.20,4.72,1266.00,0.00,542434369#3_0,5.10,0.00,tripinfo_422 emissions_422 fcd_422,131.00,422,0,180.93,0.90,0.00,115.30,DEFAULT_VEHTYPE,,3,100.00,359378.647951,19144.203589,95.587589,161.985526,8.547358,0,114631.365799
1398.00,399285452#3_1,41.55,6.47,1122.00,0.00,42143918#10_0,5.10,0.00,tripinfo_374 emissions_374 fcd_374,276.00,374,0,1106.29,0.97,0.00,138.05,DEFAULT_VEHTYPE,,6,100.00,636386.259704,25930.385112,132.790954,273.011779,12.754309,0,202986.282227
1400.00,542435211_1,0.20,5.47,1110.00,0.00,48202921_0,5.10,0.00,tripinfo_370 emissions_370 fcd_370,290.00,370,0,833.21,0.98,0.00,198.99,DEFAULT_VEHTYPE,,6,161.00,742750.636929,34702.007213,175.307342,325.455887,16.103530,0,236914.538320
1401.00,42195044#2_0,71.43,8.78,1239.00,0.00,-402762621_0,5.10,0.00,tripinfo_413 emissions_413 fcd_413,162.00,413,0,809.90,1.16,0.00,26.15,DEFAULT_VEHTYPE,,0,0.00,308828.876648,9641.578685,50.955695,127.018881,5.288464,0,98505.378678
1402.00,40668087#0_0,105.54,7.34,1107.00,0.00,402762623#0_0,5.10,0.00,tripinfo_369 emissions_369 fcd_369,295.00,369,0,1121.64,1.04,0.00,145.14,DEFAULT_VEHTYPE,,3,80.00,655150.848118,26140.477402,134.287063,283.635084,13.568922,0,208970.739546
1403.00,1023791771#4_0,26.20,7.82,1167.00,0.00,42143918#11_0,5.10,0.00,tripinfo_389 emissions_389 fcd_389,236.00,389,0,1071.91,1.07,0.00,138.15,DEFAULT_VEHTYPE,,3,93.00,605749.045907,23277.561100,120.075389,259.437904,12.219816,0,193213.109993
1403.00,402762623#0_0,18.29,2.15,1215.00,0.00,42143918#10_0,5.10,0.00,tripinfo_405 emissions_405 fcd_405,188.00,405,0,806.68,1.21,0.00,94.15,DEFAULT_VEHTYPE,,3,60.00,451104.315322,17383.634314,89.653854,194.014438,9.186192,0,143886.673942
1407.00,45421575#3_1,0.20,13.88,1101.00,0.00,42201278#1_0,5.10,0.00,tripinfo_367 emissions_367 fcd_367,306.00,367,0,1331.77,1.02,0.00,177.98,DEFAULT_VEHTYPE,,5,129.00,797461.299746,31239.438922,160.784574,343.404303,16.391282,0,254362.755919
1409.00,45421575#2_1,107.12,13.57,1278.00,0.00,-424074247_0,5.10,0.00,tripinfo_426 emissions_426 fcd_426,131.00,426,0,900.75,1.01,0.00,51.70,DEFAULT_VEHTYPE,,1,28.00,386161.688891,10427.737601,56.347157,162.070925,7.403763,0,123169.963542
1411.00,48866096_0,98.56,12.76,1359.00,0.00,48202925#1_0,5.10,0.00,tripinfo_453 emissions_453 fcd_453,52.00,453,0,474.06,0.95,0.00,19.19,DEFAULT_VEHTYPE,,0,0.00,193212.386417,3567.219316,20.746691,80.697474,3.626835,0,61625.982260
1433.00,-47861233_1,75.45,15.53,1224.00,0.00,492443599#0_0,5.10,0.00,tripinfo_408 emissions_408 fcd_408,209.00,408,0,1694.64,1.13,0.00,70.43,DEFAULT_VEHTYPE,,1,42.00,600337.326208,14557.612988,79.823328,246.575794,10.912511,0,191482.995988
1433.00,42201278#2_0,111.04,7.98,1336.00,4.00,402762621_0,5.10,0.00,tripinfo_444 emissions_444 fcd_444,97.00,444,0,573.53,1.02,0.00,15.72,DEFAULT_VEHTYPE,,0,0.00,184999.478301,4952.936646,26.742991,74.119130,2.858254,0,59008.050774
1438.00,42195044#1_0,69.53,6.54,1170.00,0.00,518706138#1_0,5.10,0.00,tripinfo_390 emissions_390 fcd_390,268.00,390,0,1705.55,0.94,0.00,96.41,DEFAULT_VEHTYPE,,3,61.00,656279.226245,19615.848370,104.408789,272.530172,12.015889,0,209328.364923
1439.00,-972644144#0_0,280.48,9.77,1104.00,0.00,42143918#7_0,5.10,0.00,tripinfo_368 emissions_368 fcd_368,335.00,368,0,1647.56,0.76,0.00,146.29,DEFAULT_VEHTYPE,,4,108.00,774508.380521,28839.221029,149.153883,325.438866,14.618548,0,247042.070517
1442.00,334968130#1_1,0.20,3.54,1143.00,0.00,48909342#2_0,5.10,0.00,tripinfo_381 emissions_381 fcd_381,299.00,381,0,1118.38,0.96,0.00,209.93,DEFAULT_VEHTYPE,,4,178.00,799905.042655,35404.517896,179.620771,347.843194,17.307827,0,255143.969276
1443.00,42141326#1_0,87.84,5.80,1230.00,0.00,49577049#2_0,5.10,0.00,tripinfo_410 emissions_410 fcd_410,213.00,410,0,1255.06,1.18,0.00,116.26,DEFAULT_VEHTYPE,,3,77.00,647926.508891,20812.923454,109.879103,277.139269,13.262295,0,206663.546172
1452.00,42201277#3_1,74.06,7.64,1356.00,0.00,370601722#0_0,5.10,0.00,tripinfo_452 emissions_452 fcd_452,96.00,452,0,751.35,0.96,0.00,21.20,DEFAULT_VEHTYPE,,1,1.00,265993.418421,5467.161604,31.008273,109.257270,4.624799,0,84840.553945
1453.00,49577311#2_0,95.17,14.66,1233.00,0.00,48201047_0,5.10,0.00,tripinfo_411 emissions_411 fcd_411,220.00,411,0,1481.54,1.13,0.00,80.93,DEFAULT_VEHTYPE,,3,44.00,611468.452610,16525.734941,89.278991,253.088827,11.100464,0,195034.403390
1453.00,42492699#1_0,71.02,8.34,1362.00,0.00,-410645791_0,5.10,0.00,tripinfo_454 emissions_454 fcd_454,91.00,454,0,688.19,1.08,0.00,11.67,DEFAULT_VEHTYPE,,0,0.00,217193.871524,4495.341566,25.460762,87.504263,3.490868,0,69275.920685
1456.00,42195044#3_0,100.03,7.67,1185.00,0.00,559910546#5_0,0.20,0.00,tripinfo_395 emissions_395 fcd_395,271.00,395,0,1309.31,0.96,0.00,149.62,DEFAULT_VEHTYPE,,5,110.00,710511.779814,26646.977927,137.628561,303.502544,14.354241,0,226628.419217
1458.00,399285450#1_0,38.62,7.00,1350.00,0.00,972644144#0_0,5.10,0.00,tripinfo_450 emissions_450 fcd_450,108.00,450,0,609.37,0.98,0.00,61.61,DEFAULT_VEHTYPE,,3,33.00,308525.233355,9913.574967,52.213387,130.903355,6.154606,0,98407.820370
1473.00,492470515#1_0,87.19,8.02,1191.00,0.00,370601722#0_0,5.10,0.00,tripinfo_397 emissions_397 fcd_397,282.00,397,0,1447.19,0.99,0.00,157.49,DEFAULT_VEHTYPE,,4,114.00,757374.953007,27557.396939,142.979920,323.237804,15.291112,0,241575.631723
1476.00,42143918#11_0,81.88,5.72,1248.00,0.00,42195044#5_0,5.10,0.00,tripinfo_416 emissions_416 fcd_416,228.00,416,0,1016.16,0.82,0.00,97.86,DEFAULT_VEHTYPE,,3,71.00,522651.871878,20080.232362,103.460771,221.013020,10.008206,0,166708.532191
1477.00,389741416_1,2.47,15.30,1320.00,0.00,337277984#2_0,5.10,0.00,tripinfo_440 emissions_440 fcd_440,157.00,440,0,1048.94,1.11,0.00,60.08,DEFAULT_VEHTYPE,,2,30.00,427980.789192,11886.314927,63.975402,178.800644,8.006790,0,136508.976429
1478.00,42141326#5_0,102.49,5.61,1335.00,0.00,45421575#3_0,0.20,0.00,tripinfo_445 emissions_445 fcd_445,143.00,445,0,850.90,0.82,0.00,42.17,DEFAULT_VEHTYPE,,2,23.00,314724.487288,9559.329614,50.747058,129.525615,5.473175,0,100385.639323
1482.00,-48202930_0,100.37,7.48,1308.00,0.00,285931678_0,5.10,0.00,tripinfo_436 emissions_436 fcd_436,174.00,436,0,1048.80,1.00,0.00,68.37,DEFAULT_VEHTYPE,,2,42.00,448967.860115,13667.770313,72.489916,187.792658,8.407629,0,143203.760016
1488.00,559910546#5_1,0.20,8.07,1149.00,3.00,42201276#1_0,5.10,0.00,tripinfo_382 emissions_382 fcd_382,339.00,382,0,1227.00,1.10,0.00,236.60,DEFAULT_VEHTYPE,,5,169.00,888443.308493,37822.142549,192.897922,387.272501,19.045816,0,283383.938869
1488.00,42195044#3_0,100.03,7.77,1173.00,0.00,48501815#0_0,5.10,0.00,tripinfo_391 emissions_391 fcd_391,315.00,391,0,1409.51,0.98,0.00,189.04,DEFAULT_VEHTYPE,,5,150.00,857674.805912,33876.030108,174.147087,368.531446,17.716217,0,273568.971218
1495.00,559910546#1_1,30.94,7.28,1314.00,0.00,334968591#3_0,5.10,0.00,tripinfo_438 emissions_438 fcd_438,181.00,438,0,1404.00,0.98,0.00,64.07,DEFAULT_VEHTYPE,,1,44.00,473454.772599,12610.464652,68.121817,194.168640,8.557876,0,151013.494028
1496.00,47861237_0,34.13,14.04,1353.00,0.00,894151134#3_0,5.10,0.00,tripinfo_451 emissions_451 fcd_451,143.00,451,0,1090.60,1.03,0.00,46.62,DEFAULT_VEHTYPE,,1,29.00,359154.079858,9466.665406,50.949680,145.700735,6.311476,0,114556.181046
1501.00,893257053_0,38.12,7.24,1257.00,0.00,42143918#2_0,5.10,0.00,tripinfo_419 emissions_419 fcd_419,244.00,419,0,1495.48,0.93,0.00,49.50,DEFAULT_VEHTYPE,,1,24.00,475665.940311,13720.029582,73.234097,191.240387,7.443617,0,151720.509149
1501.00,42141326#7_0,6.07,9.47,1284.00,0.00,48866096_0,5.10,0.00,tripinfo_428 emissions_428 fcd_428,217.00,428,0,1483.87,1.18,0.00,99.37,DEFAULT_VEHTYPE,,3,54.00,642881.074611,17803.053220,96.060745,270.782352,12.467513,0,205053.214040
1504.00,559164160_0,113.06,7.72,1293.00,0.00,48202929#1_0,0.20,0.00,tripinfo_431 emissions_431 fcd_431,211.00,431,0,1349.24,1.02,0.00,78.07,DEFAULT_VEHTYPE,,2,53.00,506851.100968,15425.459377,81.754876,209.586077,9.209591,0,161666.681347
1506.00,48866096_0,98.56,15.28,1413.00,0.00,49577049#1_0,5.10,0.00,tripinfo_471 emissions_471 fcd_471,93.00,471,0,1023.88,1.11,0.00,16.40,DEFAULT_VEHTYPE,,0,0.00,300359.391332,4126.901495,25.418619,119.218680,4.933492,0,95800.958586
1507.00,972644144#1_0,71.12,11.85,1203.00,0.00,42201278#1_0,5.10,0.00,tripinfo_401 emissions_401 fcd_401,304.00,401,0,1556.95,0.90,0.00,144.06,DEFAULT_VEHTYPE,,5,99.00,766960.911974,27053.732994,140.874045,325.050324,14.975612,0,244633.188717
1509.00,42141326#9_0,108.95,6.35,1329.00,0.00,118664583#0_0,5.10,0.00,tripinfo_443 emissions_443 fcd_443,180.00,443,0,992.78,0.90,0.00,60.80,DEFAULT_VEHTYPE,,2,36.00,402241.045079,13021.595963,68.509139,167.708779,7.321359,0,128300.364507
1521.00,42143918#12_1,83.60,7.01,1317.00,0.00,1023791771#3_0,5.10,0.00,tripinfo_439 emissions_439 fcd_439,204.00,439,0,1204.27,0.94,0.00,73.23,DEFAULT_VEHTYPE,,2,46.00,491171.241699,15420.141872,81.378855,203.118497,8.790133,0,156665.788283
1521.00,552654210_1,100.96,5.42,1470.00,0.00,-48202929#0_0,5.10,0.00,tripinfo_490 emissions_490 fcd_490,51.00,490,0,485.35,0.99,0.00,11.78,DEFAULT_VEHTYPE,,0,0.00,152434.245772,2589.343624,15.251510,62.137635,2.665615,0,48619.689258
1524.00,42492699#4_0,53.08,9.81,1374.00,0.00,45421575#3_0,0.20,0.00,tripinfo_458 emissions_458 fcd_458,150.00,458,0,1142.95,1.20,0.00,69.42,DEFAULT_VEHTYPE,,2,52.00,431576.442977,12544.242925,66.493909,176.553437,8.024634,0,137656.363563
1525.00,42201278#2_0,111.04,7.51,1440.00,0.00,48202922_0,5.10,0.00,tripinfo_480 emissions_480 fcd_480,85.00,480,0,602.76,0.92,0.00,10.43,DEFAULT_VEHTYPE,,0,0.00,189999.079831,4211.778860,23.504664,76.018673,2.918193,0,60602.203772
1531.00,542434369#2_1,0.20,2.90,1265.00,2.00,47861233_0,5.10,0.00,tripinfo_421 emissions_421 fcd_421,266.00,421,0,1514.27,1.00,0.00,138.41,DEFAULT_VEHTYPE,,4,104.00,711220.241901,24813.486458,129.334122,301.994390,14.252077,0,226853.407664
1532.00,65107406#1_1,0.20,5.02,1116.00,0.00,389741417#0_0,5.10,0.00,tripinfo_372 emissions_372 fcd_372,416.00,372,0,1359.05,1.10,0.00,310.20,DEFAULT_VEHTYPE,,7,229.00,1138398.774063,49801.617941,253.392191,500.099201,25.028222,0,363111.605430
1532.00,42141326#8_0,5.99,6.90,1245.00,0.00,547510537_0,5.10,0.00,tripinfo_415 emissions_415 fcd_415,287.00,415,0,1468.20,0.87,0.00,122.58,DEFAULT_VEHTYPE,,3,80.00,691233.013369,23906.222463,124.876135,292.448718,13.310235,0,220478.550202
1533.00,559164160_0,113.06,6.30,1365.00,0.00,42143918#8_0,5.10,0.00,tripinfo_455 emissions_455 fcd_455,168.00,455,0,976.11,0.86,0.00,31.27,DEFAULT_VEHTYPE,,1,11.00,323517.898962,9625.777004,51.140413,130.547058,5.088217,0,103190.831636
1535.00,542435213_0,24.60,11.80,1242.00,0.00,42201281#0_0,5.10,0.00,tripinfo_414 emissions_414 fcd_414,293.00,414,0,1449.73,0.87,0.00,155.01,DEFAULT_VEHTYPE,,4,117.00,782429.362104,28535.896370,147.980952,332.376125,15.510937,0,249567.462745
1538.00,402762621_0,55.79,1.44,1269.00,0.00,416775490#0_0,0.20,0.00,tripinfo_423 emissions_423 fcd_423,269.00,423,0,1112.85,0.96,0.00,96.38,DEFAULT_VEHTYPE,,1,37.00,567683.257762,20409.824770,106.108623,241.795845,11.157470,0,181070.833977
1545.00,399285450#1_1,38.62,8.30,1200.00,0.00,389741416_0,2.47,0.00,tripinfo_400 emissions_400 fcd_400,345.00,400,0,1342.23,1.05,0.00,229.64,DEFAULT_VEHTYPE,,5,166.00,925556.775936,38151.908065,195.355497,403.012243,19.747216,0,295221.224145
1554.00,416775490#0_0,0.20,10.81,1299.00,0.00,389741417#1_0,5.10,0.00,tripinfo_433 emissions_433 fcd_433,255.00,433,0,1162.49,1.17,0.00,166.63,DEFAULT_VEHTYPE,,4,118.00,722900.193092,27591.640369,142.530367,312.577836,15.177060,0,230579.563272
1556.00,1023791771#3_0,70.84,6.66,1416.00,0.00,399285452#3_0,5.10,0.00,tripinfo_472 emissions_472 fcd_472,140.00,472,0,921.34,0.94,0.00,44.50,DEFAULT_VEHTYPE,,1,28.00,332593.740150,9344.829015,50.150048,137.661122,6.010418,0,106084.581172
1557.00,42195044#8_0,19.65,8.46,1302.00,0.00,1023791771#3_0,5.10,0.00,tripinfo_434 emissions_434 fcd_434,255.00,434,0,1328.77,1.11,0.00,130.28,DEFAULT_VEHTYPE,,3,102.00,658598.257893,24143.615451,125.078315,279.016913,12.997342,0,210069.830239
1557.00,49577049#0_0,55.37,15.71,1368.00,0.00,389741417#0_0,5.10,0.00,tripinfo_456 emissions_456 fcd_456,189.00,456,0,905.26,1.19,0.00,123.51,DEFAULT_VEHTYPE,,3,88.00,581768.549548,21239.154799,110.338308,253.933965,12.605612,0,185562.496010
1560.00,42201276#0_0,84.91,9.07,1441.00,7.00,-389741417#0_0,5.10,0.00,tripinfo_478 emissions_478 fcd_478,119.00,478,0,810.99,1.10,0.00,58.75,DEFAULT_VEHTYPE,,1,38.00,342506.699249,10323.791715,54.848667,143.928445,6.678785,0,109246.374692
1562.00,42141326#0_0,59.81,8.00,1341.00,0.00,305214684_0,5.10,0.00,tripinfo_447 emissions_447 fcd_447,221.00,447,0,841.70,0.97,0.00,148.27,DEFAULT_VEHTYPE,,4,117.00,632408.536741,25869.409376,132.588635,275.803878,13.638729,0,201716.618901
1565.00,-402762623#0_0,18.29,2.20,1275.00,0.00,547510537_0,5.10,0.00,tripinfo_425 emissions_425 fcd_425,290.00,425,0,1277.09,1.02,0.00,128.45,DEFAULT_VEHTYPE,,2,86.00,708010.931323,26501.883224,137.012834,303.836941,14.450523,0,225830.502223
1567.00,559910546#2_1,47.45,8.75,1404.00,0.00,42195044#6_0,5.10,0.00,tripinfo_468 emissions_468 fcd_468,163.00,468,0,800.40,1.14,0.00,83.34,DEFAULT_VEHTYPE,,4,58.00,426334.842041,15522.854752,80.515804,181.823327,8.505149,0,135985.703023
1568.00,118664583#1_0,197.62,24.70,1398.00,0.00,300069416#0_0,5.10,0.00,tripinfo_466 emissions_466 fcd_466,170.00,466,0,1066.11,1.11,0.00,93.54,DEFAULT_VEHTYPE,,2,68.00,553924.053187,17855.400270,94.360758,236.538735,11.578115,0,176680.327385
1571.00,492470517_0,126.01,7.02,1296.00,0.00,-402762623#1_0,5.10,0.00,tripinfo_432 emissions_432 fcd_432,275.00,432,0,1058.81,0.96,0.00,139.36,DEFAULT_VEHTYPE,,4,96.00,647836.540213,26463.371122,135.306919,277.809102,13.204942,0,206638.420833
1573.00,-604749597_0,56.51,15.46,1392.00,0.00,48583899#0_0,5.10,0.00,tripinfo_464 emissions_464 fcd_464,181.00,464,0,1645.44,1.12,0.00,45.88,DEFAULT_VEHTYPE,,1,10.00,580466.525238,10788.563099,62.586671,239.702051,10.575618,0,185142.914831
1583.00,42141326#9_0,108.95,8.97,1290.00,0.00,547510537_0,5.10,0.00,tripinfo_430 emissions_430 fcd_430,293.00,430,0,1577.43,1.16,0.00,158.21,DEFAULT_VEHTYPE,,3,122.00,815254.871807,28603.369228,149.244775,348.513382,16.554138,0,260036.501067
1592.00,42141326#3_1,9.94,8.66,1480.00,1.00,893240697_0,5.10,0.00,tripinfo_493 emissions_493 fcd_493,112.00,493,0,537.60,1.19,0.00,56.64,DEFAULT_VEHTYPE,,2,42.00,275439.165854,10435.430445,53.900716,117.192997,5.432379,0,87855.663759
1597.00,492470517_1,126.01,6.00,1305.00,0.00,42201277#2_0,5.10,0.00,tripinfo_435 emissions_435 fcd_435,292.00,435,0,990.95,0.86,0.00,153.14,DEFAULT_VEHTYPE,,6,120.00,657049.053669,29373.694194,148.954872,284.787929,13.617720,0,209578.175407
1597.00,42492699#4_0,53.08,7.15,1311.00,0.00,547510537_0,5.10,0.00,tripinfo_437 emissions_437 fcd_437,286.00,437,0,1637.83,0.95,0.00,135.92,DEFAULT_VEHTYPE,,3,101.00,736312.146697,25046.510078,130.881093,309.491079,14.201474,0,234857.014765
1616.00,-389741418_1,38.67,13.50,1518.00,0.00,42201281#1_0,5.10,0.00,tripinfo_506 emissions_506 fcd_506,98.00,506,0,839.12,1.12,0.00,12.32,DEFAULT_VEHTYPE,,0,0.00,253669.993134,4484.494144,26.219145,101.256433,3.972932,0,80909.945234
1622.00,65107406#1_1,0.20,5.19,1464.00,0.00,1023791771#2_0,0.20,0.00,tripinfo_488 emissions_488 fcd_488,158.00,488,0,548.32,1.06,0.00,104.55,DEFAULT_VEHTYPE,,5,71.00,405466.462004,17485.466052,89.062612,177.232638,8.697721,0,129330.455901
1626.00,-47861237_0,34.13,13.25,1557.00,0.00,300069416#0_0,5.10,0.00,tripinfo_519 emissions_519 fcd_519,69.00,519,0,612.16,1.01,0.00,15.41,DEFAULT_VEHTYPE,,0,0.00,236839.719820,4107.970321,24.174278,97.847900,4.259339,0,75541.143562
1629.00,48202933_1,70.46,15.36,1218.00,0.00,300069417#1_0,5.10,0.00,tripinfo_406 emissions_406 fcd_406,411.00,406,0,1273.40,1.15,0.00,317.60,DEFAULT_VEHTYPE,,7,241.00,1156108.259741,51172.671797,260.060002,509.640314,25.731229,0,368760.386949
1631.00,48202923_0,90.71,14.75,1437.00,0.00,42143918#10_0,5.10,0.00,tripinfo_479 emissions_479 fcd_479,194.00,479,0,682.10,1.08,0.00,126.40,DEFAULT_VEHTYPE,,4,103.00,528105.139252,22305.086425,113.799592,229.319546,11.212120,0,168448.030136
1633.00,-47861233_1,75.45,12.42,1572.00,0.00,893240697_0,5.10,0.00,tripinfo_524 emissions_524 fcd_524,61.00,524,0,448.71,0.98,0.00,8.09,DEFAULT_VEHTYPE,,0,0.00,149183.054655,3102.336291,17.550110,60.250267,2.390816,0,47583.266980
1635.00,-402762621_0,55.79,2.85,1491.00,0.00,893252088_0,5.10,0.00,tripinfo_497 emissions_497 fcd_497,144.00,497,0,1147.94,1.07,0.00,33.91,DEFAULT_VEHTYPE,,1,1.00,396935.538671,8316.110159,47.073571,164.124540,7.195804,0,126605.326593
1641.00,40668087#5_0,112.79,7.30,1371.00,0.00,42492699#1_0,5.10,0.00,tripinfo_457 emissions_457 fcd_457,270.00,457,0,1524.85,0.95,0.00,74.98,DEFAULT_VEHTYPE,,2,47.00,541616.226107,17563.458135,92.320467,222.312858,9.238715,0,172756.699841
1657.00,48583900_0,205.72,11.79,1476.00,0.00,48202921_0,5.10,0.00,tripinfo_492 emissions_492 fcd_492,181.00,492,0,891.86,0.90,0.00,81.59,DEFAULT_VEHTYPE,,2,60.00,433290.565909,15752.944359,81.685036,181.572598,8.139426,0,138204.908754
1659.00,42141326#14_0,112.33,8.96,1462.00,1.00,389741419_0,5.10,0.00,tripinfo_487 emissions_487 fcd_487,197.00,487,0,1287.22,1.10,0.00,60.76,DEFAULT_VEHTYPE,,2,36.00,453117.767313,13160.951926,70.334042,185.692523,7.819363,0,144527.768283
1686.00,42492699#1_0,71.02,8.76,1593.00,0.00,-47861237_0,5.10,0.00,tripinfo_531 emissions_531 fcd_531,93.00,531,0,829.41,1.11,0.00,16.98,DEFAULT_VEHTYPE,,0,0.00,298851.091422,5250.399312,30.885407,122.510996,5.192943,0,95320.214853
1702.00,334968591#2_0,7.31,5.81,1665.00,0.00,42201277#5_0,5.10,0.00,tripinfo_555 emissions_555 fcd_555,37.00,555,0,201.24,0.76,0.00,5.06,DEFAULT_VEHTYPE,,0,0.00,66816.733156,1969.214051,10.481948,27.270438,1.083861,0,21312.131230
1715.00,542435213_0,24.60,12.38,1575.00,0.00,492443599#1_0,5.10,0.00,tripinfo_525 emissions_525 fcd_525,140.00,525,0,518.27,0.97,0.00,92.50,DEFAULT_VEHTYPE,,2,69.00,392612.875131,15863.509158,81.300252,170.872234,8.377799,0,125229.981063
1715.00,542434369#2_1,0.20,3.51,1611.00,0.00,48202933_0,5.10,0.00,tripinfo_537 emissions_537 fcd_537,104.00,537,0,274.80,0.97,0.00,84.14,DEFAULT_VEHTYPE,,2,67.00,309665.134627,14250.027798,72.180324,137.875458,7.092366,0,98773.076894
1727.00,42141326#14_0,112.33,6.59,1488.00,0.00,42143918#7_0,5.10,0.00,tripinfo_496 emissions_496 fcd_496,239.00,496,0,1319.76,0.93,0.00,66.62,DEFAULT_VEHTYPE,,2,43.00,492161.006064,16270.073133,85.245243,200.496727,8.147449,0,156982.679612
1731.00,-972644144#0_0,280.48,13.49,1638.00,0.00,518706138#1_0,5.10,0.00,tripinfo_546 emissions_546 fcd_546,93.00,546,0,989.70,1.05,0.00,16.64,DEFAULT_VEHTYPE,,1,1.00,270182.727863,4080.813049,24.563313,106.981401,4.387977,0,86176.286337
1732.00,-48202923_0,90.70,11.44,1635.00,0.00,604749597_0,5.10,0.00,tripinfo_545 emissions_545 fcd_545,97.00,545,0,631.15,0.88,0.00,29.16,DEFAULT_VEHTYPE,,1,13.00,246681.949289,6580.696193,35.589816,102.153646,4.434218,0,78681.827421
1734.00,-398531209_0,2.29,6.02,1686.00,0.00,45421576#0_0,5.10,0.00,tripinfo_562 emissions_562 fcd_562,48.00,562,0,467.65,1.17,0.00,15.04,DEFAULT_VEHTYPE,,0,0.00,183573.702883,3101.974685,18.435695,76.590318,3.481711,0,58551.469968
1735.00,42201277#2_0,100.94,9.47,1647.00,0.00,42201278#1_0,5.10,0.00,tripinfo_549 emissions_549 fcd_549,88.00,549,0,542.49,1.23,0.00,33.99,DEFAULT_VEHTYPE,,1,23.00,215519.780599,6685.970418,35.393669,88.367373,3.767062,0,68743.057146
1737.00,300069417#2_0,54.04,10.42,1545.00,0.00,337277984#1_0,5.10,0.00,tripinfo_515 emissions_515 fcd_515,192.00,515,0,1203.62,0.95,0.00,61.42,DEFAULT_VEHTYPE,,1,39.00,455920.862259,13410.856927,71.603971,189.243554,8.243096,0,145421.534857
1749.00,45421576#1_0,82.96,12.72,1515.00,0.00,48201047_0,5.10,0.00,tripinfo_505 emissions_505 fcd_505,234.00,505,0,854.29,0.98,0.00,140.80,DEFAULT_VEHTYPE,,4,111.00,598755.297049,25554.084926,130.156956,259.162445,12.504486,0,190983.461997
1757.00,542435211_1,0.20,4.37,1422.00,0.00,894151134#1_0,1.43,0.00,tripinfo_474 emissions_474 fcd_474,335.00,474,0,715.84,0.91,0.00,248.63,DEFAULT_VEHTYPE,,6,211.00,843666.488472,42857.748119,214.823405,374.552434,19.053542,0,269104.906697
1762.00,285931678_0,100.10,7.83,1254.00,0.00,47861236_0,5.10,0.00,tripinfo_418 emissions_418 fcd_418,508.00,418,0,1790.96,1.01,0.00,343.05,DEFAULT_VEHTYPE,,8,288.00,1352415.460681,59503.470141,302.353977,590.626422,29.330920,0,431376.577933
1773.00,402762623#0_0,18.29,1.21,1554.00,0.00,334968591#2_0,5.10,0.00,tripinfo_518 emissions_518 fcd_518,219.00,518,0,1409.25,0.86,0.00,50.14,DEFAULT_VEHTYPE,,1,14.00,473068.954606,12506.929732,67.877527,194.943026,8.361173,0,150890.464658
